model,protein
X-5273,7670
X-5273,12706
X-5273,4967
X-5273,8238
X-5273,3217
X-5273,9700
X-5273,9671
X-5273,678
X-5273,3195
X-5273,12079
X-5273,9561
X-5273,473
X-5273,12885
X-5273,967
X-5273,11669
X-5273,6746
X-5273,853
X-5273,11325
X-5273,8160
X-5273,16564
X-5273,7497
X-5273,11624
X-5273,10771
X-5273,5110
X-5273,5516
X-5273,1431
X-5273,15765
X-5273,16649
X-5273,10376
X-5273,12615
X-5273,6574
X-5307,16086
X-5307,16086
X-5307,12526
X-5307,8233
X-5307,3788
X-5307,1233
X-5307,4121
X-5307,11662
X-5307,8555
X-5307,11621
X-5307,6308
X-5307,4305
X-5307,11921
X-5307,2214
X-5307,15292
X-5307,14355
X-5307,16068
X-5307,15042
X-5307,16957
X-5307,15327
X-5307,4076
X-5307,6047
X-5307,15498
X-5307,7666
X-5307,7118
X-5307,5387
X-5307,552
X-5307,15200
X-5307,1021
X-5307,15378
X-5307,9898
X-5307,3308
X-5307,11191
X-5307,15206
X-5307,848
X-5307,10125
X-5307,15080
X-5307,12933
X-5307,4394
X-5307,9587
X-5307,11687
X-5307,7414
X-5307,10210
X-5307,15272
X-5307,1405
X-5307,12021
X-5307,996
X-5307,9143
X-5307,9920
X-5307,5422
X-5307,9165
X-5307,15825
X-5307,6928
X-5307,4302
X-5307,15737
X-5307,12633
X-5307,9597
X-5307,15149
X-5307,521
X-5307,12653
X-5307,9676
X-5307,12427
X-5307,1278
X-5307,16170
X-5307,15792
X-5307,15816
X-5307,3452
X-5307,12277
X-5307,4467
X-5307,16441
X-5307,5806
X-5307,5172
X-5307,13948
X-5307,6256
X-5307,5555
X-5307,2414
X-5307,10089
X-5307,4032
X-5307,8106
X-5307,16643
X-5307,14488
X-5307,10665
X-5307,10779
X-5307,9093
X-5307,5383
X-5307,12126
X-5307,12652
X-5307,5493
X-5307,16166
X-5307,15793
X-5307,625
X-5307,723
X-5307,8232
X-5307,16586
X-5307,12375
X-5307,16177
X-5307,16199
X-5307,15967
X-5307,14758
X-5307,8229
X-5307,15123
X-5307,13425
X-5307,14608
X-5307,12445
X-5307,2010
X-5307,14775
X-5307,16191
X-5307,3341
X-5307,14718
X-5307,5539
X-5307,5673
X-5307,9981
X-5307,14136
X-5307,7725
X-5307,10289
X-5307,2391
X-5307,15850
X-5307,8234
X-5307,6423
X-5307,16860
X-5307,3186
X-5307,13227
X-5307,15394
X-5307,13324
X-5307,16278
X-5307,6145
X-5307,1513
X-5307,13736
X-5307,16374
X-5307,7903
X-5307,15186
X-5307,8223
X-5307,14523
X-5307,15369
X-5307,9639
X-5307,3245
X-5307,12621
X-5307,3502
X-5307,8236
X-5307,10617
X-5307,16426
X-5307,11633
X-5307,7670
X-5307,12706
X-5307,4967
X-5307,8238
X-5307,4102
X-5307,9703
X-5307,3217
X-5307,9666
X-5307,9700
X-5307,9668
X-5307,9670
X-5307,9671
X-5307,7924
X-5307,3161
X-5307,10152
X-5307,9561
X-5307,5080
X-5307,967
X-5307,853
X-5307,8160
X-5307,16564
X-5307,7497
X-5307,11624
X-5307,5110
X-5307,10376
X-5307,12615
X-5316,16086
X-5316,16086
X-5316,690
X-5316,12526
X-5316,4416
X-5316,3788
X-5316,1233
X-5316,15960
X-5316,6783
X-5316,7273
X-5316,15487
X-5316,13240
X-5316,6308
X-5316,8772
X-5316,15810
X-5316,2560
X-5316,5160
X-5316,4495
X-5316,5091
X-5316,9175
X-5316,4750
X-5316,16068
X-5316,12914
X-5316,4076
X-5316,8195
X-5316,1049
X-5316,3219
X-5316,3278
X-5316,81
X-5316,9493
X-5316,703
X-5316,7666
X-5316,5387
X-5316,11618
X-5316,1021
X-5316,15378
X-5316,7081
X-5316,9898
X-5316,8308
X-5316,4297
X-5316,3308
X-5316,11191
X-5316,848
X-5316,1587
X-5316,10125
X-5316,15080
X-5316,1406
X-5316,11857
X-5316,8241
X-5316,84
X-5316,12704
X-5316,13973
X-5316,11026
X-5316,4688
X-5316,9740
X-5316,2769
X-5316,2032
X-5316,13026
X-5316,3137
X-5316,2518
X-5316,13290
X-5316,5260
X-5316,4369
X-5316,7236
X-5316,168
X-5316,15737
X-5316,320
X-5316,2420
X-5316,9597
X-5316,2977
X-5316,13270
X-5316,9676
X-5316,6452
X-5316,5405
X-5316,482
X-5316,5350
X-5316,1278
X-5316,13974
X-5316,449
X-5316,15792
X-5316,15816
X-5316,16445
X-5316,14202
X-5316,14979
X-5316,12277
X-5316,16441
X-5316,6814
X-5316,676
X-5316,13948
X-5316,10553
X-5316,3534
X-5316,6256
X-5316,3457
X-5316,11524
X-5316,4700
X-5316,2414
X-5316,13887
X-5316,4032
X-5316,7950
X-5316,8106
X-5316,14714
X-5316,14488
X-5316,10779
X-5316,9093
X-5316,12126
X-5316,16166
X-5316,15793
X-5316,625
X-5316,723
X-5316,8232
X-5316,16586
X-5316,12375
X-5316,16177
X-5316,16199
X-5316,8229
X-5316,15123
X-5316,13425
X-5316,2010
X-5316,14775
X-5316,16191
X-5316,14718
X-5316,5539
X-5316,9200
X-5316,5673
X-5316,9981
X-5316,10289
X-5316,2391
X-5316,15850
X-5316,8234
X-5316,6423
X-5316,16860
X-5316,3186
X-5316,13227
X-5316,15394
X-5316,13324
X-5316,16278
X-5316,6145
X-5316,1513
X-5316,13736
X-5316,7903
X-5316,15186
X-5316,8223
X-5316,14523
X-5316,12621
X-5316,3502
X-5316,8236
X-5316,10617
X-5316,11633
X-5316,12706
X-5316,4967
X-5316,3217
X-5316,9670
X-5316,9671
X-5316,15859
X-5316,2330
X-5316,13184
X-5316,12899
X-5316,14583
X-5316,1699
X-5316,3335
X-5316,16178
X-5316,15776
X-5316,916
X-5316,17010
X-5316,12079
X-5316,6060
X-5316,9561
X-5316,646
X-5316,14604
X-5316,9281
X-5316,473
X-5316,2419
X-5316,14373
X-5316,967
X-5316,11669
X-5316,2828
X-5316,1214
X-5316,8724
X-5316,853
X-5316,8160
X-5316,16564
X-5316,7497
X-5316,5110
X-5316,3768
X-5316,15765
X-5355,16086
X-5355,16086
X-5355,12526
X-5355,8233
X-5355,1233
X-5355,15960
X-5355,15667
X-5355,8555
X-5355,13952
X-5355,15810
X-5355,11921
X-5355,15292
X-5355,12544
X-5355,10967
X-5355,16068
X-5355,864
X-5355,15042
X-5355,6335
X-5355,1049
X-5355,5341
X-5355,12193
X-5355,7666
X-5355,14367
X-5355,7118
X-5355,5387
X-5355,15229
X-5355,1021
X-5355,15794
X-5355,15378
X-5355,3308
X-5355,11191
X-5355,848
X-5355,10125
X-5355,15080
X-5355,12933
X-5355,12704
X-5355,13973
X-5355,10210
X-5355,15272
X-5355,1405
X-5355,16993
X-5355,4301
X-5355,5422
X-5355,12008
X-5355,9165
X-5355,15825
X-5355,6928
X-5355,15853
X-5355,15737
X-5355,320
X-5355,9676
X-5355,5369
X-5355,1278
X-5355,15792
X-5355,15816
X-5355,14202
X-5355,10465
X-5355,12277
X-5355,4467
X-5355,16441
X-5355,5806
X-5355,5172
X-5355,13948
X-5355,10553
X-5355,6256
X-5355,11044
X-5355,14798
X-5355,4700
X-5355,2414
X-5355,3569
X-5355,13887
X-5355,4032
X-5355,2007
X-5355,8106
X-5355,16643
X-5355,15774
X-5355,10665
X-5355,10779
X-5355,9093
X-5355,5383
X-5355,12126
X-5355,12652
X-5355,16166
X-5355,15793
X-5355,625
X-5355,723
X-5355,8232
X-5355,16586
X-5355,12375
X-5355,16177
X-5355,16199
X-5355,14758
X-5355,8229
X-5355,15123
X-5355,13425
X-5355,14608
X-5355,12445
X-5355,2010
X-5355,14775
X-5355,16191
X-5355,3341
X-5355,14718
X-5355,5539
X-5355,9200
X-5355,5673
X-5355,9981
X-5355,14136
X-5355,7725
X-5355,10289
X-5355,2391
X-5355,15850
X-5355,8234
X-5355,6423
X-5355,16860
X-5355,3186
X-5355,13227
X-5355,15394
X-5355,13324
X-5355,16278
X-5355,6145
X-5355,1513
X-5355,13736
X-5355,16374
X-5355,7903
X-5355,15186
X-5355,8223
X-5355,14523
X-5355,15369
X-5355,8499
X-5355,3245
X-5355,12621
X-5355,3502
X-5355,8236
X-5355,10617
X-5355,16426
X-5355,11633
X-5355,7670
X-5355,12706
X-5355,4967
X-5355,8238
X-5355,9703
X-5355,3217
X-5355,9700
X-5355,9668
X-5355,9671
X-5355,15859
X-5355,13540
X-5355,809
X-5355,10219
X-5355,14603
X-5355,4803
X-5355,9561
X-5355,13584
X-5355,967
X-5355,11669
X-5355,6746
X-5355,853
X-5355,8701
X-5355,16564
X-5355,7497
X-5355,11624
X-5355,7856
X-5355,10771
X-5355,10376
X-5355,12615
X-5374,16086
X-5374,16086
X-5374,12526
X-5374,4828
X-5374,8233
X-5374,12407
X-5374,4416
X-5374,4140
X-5374,3788
X-5374,5646
X-5374,13882
X-5374,1233
X-5374,15960
X-5374,7875
X-5374,1568
X-5374,11662
X-5374,6308
X-5374,795
X-5374,12804
X-5374,15810
X-5374,11921
X-5374,15292
X-5374,12544
X-5374,4495
X-5374,4290
X-5374,15042
X-5374,6335
X-5374,2728
X-5374,13334
X-5374,12914
X-5374,6047
X-5374,7666
X-5374,14367
X-5374,7118
X-5374,5387
X-5374,1473
X-5374,1021
X-5374,9620
X-5374,15378
X-5374,5225
X-5374,7500
X-5374,4257
X-5374,4297
X-5374,3308
X-5374,11191
X-5374,4096
X-5374,848
X-5374,10125
X-5374,15080
X-5374,12933
X-5374,5074
X-5374,12704
X-5374,13973
X-5374,11026
X-5374,10210
X-5374,4688
X-5374,6556
X-5374,15272
X-5374,1405
X-5374,16993
X-5374,7959
X-5374,13026
X-5374,11731
X-5374,992
X-5374,12784
X-5374,15737
X-5374,6034
X-5374,320
X-5374,1675
X-5374,2420
X-5374,3731
X-5374,15149
X-5374,9676
X-5374,1278
X-5374,15792
X-5374,15816
X-5374,14202
X-5374,12349
X-5374,12277
X-5374,15592
X-5374,4467
X-5374,2887
X-5374,16441
X-5374,16081
X-5374,6814
X-5374,5806
X-5374,4740
X-5374,3838
X-5374,13265
X-5374,13948
X-5374,15900
X-5374,10553
X-5374,6256
X-5374,3457
X-5374,3705
X-5374,6045
X-5374,14240
X-5374,14798
X-5374,4700
X-5374,11453
X-5374,9064
X-5374,8106
X-5374,14714
X-5374,15067
X-5374,14488
X-5374,10665
X-5374,10779
X-5374,9093
X-5374,12126
X-5374,16166
X-5374,15793
X-5374,625
X-5374,723
X-5374,8232
X-5374,16586
X-5374,12375
X-5374,16177
X-5374,16199
X-5374,14758
X-5374,8229
X-5374,15123
X-5374,13425
X-5374,2010
X-5374,14775
X-5374,16191
X-5374,3341
X-5374,14718
X-5374,5539
X-5374,9200
X-5374,5673
X-5374,9981
X-5374,14136
X-5374,7725
X-5374,10289
X-5374,2391
X-5374,15850
X-5374,8234
X-5374,6423
X-5374,16860
X-5374,3186
X-5374,13227
X-5374,15394
X-5374,13324
X-5374,16278
X-5374,6145
X-5374,1513
X-5374,13736
X-5374,16374
X-5374,7903
X-5374,15186
X-5374,8223
X-5374,14523
X-5374,15369
X-5374,3245
X-5374,12621
X-5374,3502
X-5374,8236
X-5374,10617
X-5374,16426
X-5374,11633
X-5374,7670
X-5374,12706
X-5374,4967
X-5374,9703
X-5374,3217
X-5374,9671
X-5374,15859
X-5374,9988
X-5374,1209
X-5374,13540
X-5374,14594
X-5374,14583
X-5374,15351
X-5374,16178
X-5374,1618
X-5374,916
X-5374,4803
X-5374,13632
X-5374,6060
X-5374,9561
X-5374,604
X-5374,14604
X-5374,473
X-5374,7038
X-5374,6177
X-5374,967
X-5374,11669
X-5374,853
X-5374,16564
X-5374,1961
X-5374,7497
X-5374,11624
X-5374,16624
X-5374,15765
X-5388,16086
X-5388,16086
X-5388,2280
X-5388,1233
X-5388,12413
X-5388,4121
X-5388,1659
X-5388,11662
X-5388,854
X-5388,8555
X-5388,13917
X-5388,15810
X-5388,2214
X-5388,15292
X-5388,4495
X-5388,11652
X-5388,5091
X-5388,15042
X-5388,6335
X-5388,4668
X-5388,16957
X-5388,703
X-5388,7666
X-5388,7118
X-5388,5387
X-5388,552
X-5388,15330
X-5388,1021
X-5388,15378
X-5388,7081
X-5388,11900
X-5388,1667
X-5388,848
X-5388,10125
X-5388,15080
X-5388,12933
X-5388,6953
X-5388,15342
X-5388,4394
X-5388,9587
X-5388,14002
X-5388,11687
X-5388,7899
X-5388,11034
X-5388,10210
X-5388,15272
X-5388,1405
X-5388,991
X-5388,6448
X-5388,12633
X-5388,320
X-5388,10595
X-5388,13270
X-5388,10926
X-5388,12563
X-5388,9676
X-5388,15792
X-5388,15816
X-5388,11212
X-5388,95
X-5388,3419
X-5388,4467
X-5388,5806
X-5388,5172
X-5388,676
X-5388,13948
X-5388,1129
X-5388,2849
X-5388,6256
X-5388,8106
X-5388,16643
X-5388,15774
X-5388,14077
X-5388,14488
X-5388,10665
X-5388,10779
X-5388,9093
X-5388,12126
X-5388,12652
X-5388,16166
X-5388,15793
X-5388,723
X-5388,8232
X-5388,16586
X-5388,12375
X-5388,16177
X-5388,16199
X-5388,14758
X-5388,8229
X-5388,15123
X-5388,13425
X-5388,14608
X-5388,12445
X-5388,2010
X-5388,14775
X-5388,16191
X-5388,14718
X-5388,5539
X-5388,5673
X-5388,9981
X-5388,14136
X-5388,7725
X-5388,10289
X-5388,2391
X-5388,15850
X-5388,8234
X-5388,6423
X-5388,16860
X-5388,3186
X-5388,13227
X-5388,15394
X-5388,13324
X-5388,16278
X-5388,6145
X-5388,1513
X-5388,13736
X-5388,16374
X-5388,7903
X-5388,15186
X-5388,8223
X-5388,14523
X-5388,15369
X-5388,8499
X-5388,3245
X-5388,12621
X-5388,3502
X-5388,8236
X-5388,10617
X-5388,16426
X-5388,11633
X-5388,7670
X-5388,12706
X-5388,4967
X-5388,8238
X-5388,10409
X-5388,14461
X-5388,967
X-5388,11669
X-5388,853
X-5388,16564
X-5388,1605
X-5388,7497
X-5388,11624
X-5388,7856
X-5388,5110
X-5388,15765
X-5388,10376
X-5388,12615
X-5405,16086
X-5405,16086
X-5405,13661
X-5405,12526
X-5405,8233
X-5405,3788
X-5405,15739
X-5405,9492
X-5405,12945
X-5405,2280
X-5405,1233
X-5405,5219
X-5405,15960
X-5405,7273
X-5405,11662
X-5405,4804
X-5405,6308
X-5405,15810
X-5405,11921
X-5405,16327
X-5405,15292
X-5405,13168
X-5405,1023
X-5405,12518
X-5405,10967
X-5405,16068
X-5405,6086
X-5405,1935
X-5405,864
X-5405,1338
X-5405,15042
X-5405,6335
X-5405,12914
X-5405,4076
X-5405,7666
X-5405,12164
X-5405,7118
X-5405,5387
X-5405,15229
X-5405,1021
X-5405,2582
X-5405,4326
X-5405,15378
X-5405,3308
X-5405,11191
X-5405,16452
X-5405,848
X-5405,1587
X-5405,11693
X-5405,15080
X-5405,12062
X-5405,12933
X-5405,5074
X-5405,12704
X-5405,13973
X-5405,11026
X-5405,7899
X-5405,10210
X-5405,4688
X-5405,15272
X-5405,7117
X-5405,2032
X-5405,16993
X-5405,6448
X-5405,12008
X-5405,9165
X-5405,15853
X-5405,15737
X-5405,1675
X-5405,4887
X-5405,2139
X-5405,9676
X-5405,17103
X-5405,16170
X-5405,15792
X-5405,15816
X-5405,12277
X-5405,4467
X-5405,16441
X-5405,479
X-5405,6814
X-5405,5806
X-5405,13948
X-5405,10553
X-5405,8501
X-5405,6256
X-5405,4700
X-5405,1664
X-5405,2872
X-5405,8106
X-5405,8250
X-5405,14018
X-5405,14488
X-5405,10665
X-5405,10779
X-5405,9093
X-5405,12126
X-5405,12652
X-5405,5493
X-5405,16166
X-5405,15793
X-5405,625
X-5405,723
X-5405,8232
X-5405,16586
X-5405,13574
X-5405,12375
X-5405,16177
X-5405,16199
X-5405,15967
X-5405,14758
X-5405,8229
X-5405,15123
X-5405,13425
X-5405,14608
X-5405,12445
X-5405,2010
X-5405,14775
X-5405,16191
X-5405,8230
X-5405,3341
X-5405,14718
X-5405,5539
X-5405,5673
X-5405,17148
X-5405,9981
X-5405,14136
X-5405,7725
X-5405,10289
X-5405,2391
X-5405,15850
X-5405,8234
X-5405,6423
X-5405,16860
X-5405,3186
X-5405,13227
X-5405,15394
X-5405,13324
X-5405,16278
X-5405,6145
X-5405,1513
X-5405,13736
X-5405,16374
X-5405,7903
X-5405,15186
X-5405,8223
X-5405,14523
X-5405,15369
X-5405,8499
X-5405,9639
X-5405,3245
X-5405,12621
X-5405,3502
X-5405,8236
X-5405,10617
X-5405,16426
X-5405,11633
X-5405,7670
X-5405,12706
X-5405,4967
X-5405,8238
X-5405,9703
X-5405,3217
X-5405,9666
X-5405,9670
X-5405,9671
X-5405,4390
X-5405,15859
X-5405,3195
X-5405,809
X-5405,10219
X-5405,11521
X-5405,4803
X-5405,9561
X-5405,4067
X-5405,4066
X-5405,15228
X-5405,967
X-5405,11669
X-5405,853
X-5405,16564
X-5405,12294
X-5405,12654
X-5405,7497
X-5405,7856
X-5405,10771
X-5405,5110
X-5405,5516
X-5405,10376
X-5405,12615
X-5415,16086
X-5415,16086
X-5415,588
X-5415,13661
X-5415,12526
X-5415,602
X-5415,13882
X-5415,2280
X-5415,1233
X-5415,12413
X-5415,15960
X-5415,6577
X-5415,15638
X-5415,7273
X-5415,854
X-5415,8555
X-5415,8555
X-5415,6308
X-5415,15810
X-5415,15292
X-5415,11411
X-5415,16255
X-5415,13168
X-5415,864
X-5415,15042
X-5415,6335
X-5415,13334
X-5415,7163
X-5415,12914
X-5415,8195
X-5415,12193
X-5415,7666
X-5415,5387
X-5415,16689
X-5415,15378
X-5415,3308
X-5415,11191
X-5415,848
X-5415,10125
X-5415,15080
X-5415,12007
X-5415,12704
X-5415,11026
X-5415,7414
X-5415,10210
X-5415,4688
X-5415,15272
X-5415,991
X-5415,12008
X-5415,15853
X-5415,9676
X-5415,6310
X-5415,15792
X-5415,7028
X-5415,16441
X-5415,468
X-5415,15814
X-5415,13948
X-5415,6256
X-5415,4700
X-5415,13887
X-5415,8106
X-5415,16643
X-5415,4309
X-5415,8128
X-5415,10665
X-5415,10779
X-5415,12126
X-5415,16166
X-5415,15793
X-5415,723
X-5415,8232
X-5415,12375
X-5415,16177
X-5415,16199
X-5415,8229
X-5415,15123
X-5415,13425
X-5415,2010
X-5415,14775
X-5415,16191
X-5415,8230
X-5415,14718
X-5415,5539
X-5415,5673
X-5415,17148
X-5415,9981
X-5415,14136
X-5415,10289
X-5415,2391
X-5415,15850
X-5415,8234
X-5415,6423
X-5415,16860
X-5415,3186
X-5415,13227
X-5415,15394
X-5415,13324
X-5415,6145
X-5415,1513
X-5415,13736
X-5415,7903
X-5415,15186
X-5415,8223
X-5415,14523
X-5415,12621
X-5415,3502
X-5415,8236
X-5415,10617
X-5415,16426
X-5415,11633
X-5415,7670
X-5415,12706
X-5415,4967
X-5415,4725
X-5415,11280
X-5415,16306
X-5415,14594
X-5415,13048
X-5415,15940
X-5415,6060
X-5415,9561
X-5415,4067
X-5415,7719
X-5415,13584
X-5415,967
X-5415,853
X-5415,16564
X-5415,1059
X-5415,7497
X-5415,7856
X-5415,5110
X-5415,1431
X-5415,13955
X-5421,16086
X-5421,16086
X-5421,13661
X-5421,12526
X-5421,8233
X-5421,10350
X-5421,12945
X-5421,2280
X-5421,1233
X-5421,5219
X-5421,4121
X-5421,15960
X-5421,7273
X-5421,11662
X-5421,15667
X-5421,2242
X-5421,8555
X-5421,6308
X-5421,15810
X-5421,11921
X-5421,15292
X-5421,12544
X-5421,14355
X-5421,10967
X-5421,16068
X-5421,1935
X-5421,864
X-5421,1338
X-5421,14694
X-5421,15042
X-5421,6335
X-5421,12914
X-5421,4076
X-5421,2203
X-5421,7666
X-5421,12164
X-5421,7118
X-5421,5387
X-5421,15229
X-5421,1021
X-5421,2582
X-5421,15378
X-5421,3308
X-5421,11191
X-5421,848
X-5421,15080
X-5421,12933
X-5421,12704
X-5421,11026
X-5421,14002
X-5421,7899
X-5421,7414
X-5421,10210
X-5421,4688
X-5421,15272
X-5421,12021
X-5421,12008
X-5421,9165
X-5421,15853
X-5421,10478
X-5421,15737
X-5421,12633
X-5421,1675
X-5421,4887
X-5421,9676
X-5421,17103
X-5421,16170
X-5421,15792
X-5421,15816
X-5421,12277
X-5421,4467
X-5421,16441
X-5421,6814
X-5421,5806
X-5421,13948
X-5421,1232
X-5421,8501
X-5421,6256
X-5421,13077
X-5421,4700
X-5421,2414
X-5421,8106
X-5421,15774
X-5421,8250
X-5421,14488
X-5421,10665
X-5421,10779
X-5421,9093
X-5421,12126
X-5421,12652
X-5421,5493
X-5421,16166
X-5421,15793
X-5421,625
X-5421,723
X-5421,8232
X-5421,16586
X-5421,13574
X-5421,12375
X-5421,16177
X-5421,16199
X-5421,15967
X-5421,14758
X-5421,8229
X-5421,15123
X-5421,13425
X-5421,14608
X-5421,12445
X-5421,2010
X-5421,14775
X-5421,16191
X-5421,8230
X-5421,3341
X-5421,14718
X-5421,5539
X-5421,5673
X-5421,17148
X-5421,9981
X-5421,14136
X-5421,7725
X-5421,10289
X-5421,2391
X-5421,15850
X-5421,8234
X-5421,6423
X-5421,16860
X-5421,3186
X-5421,13227
X-5421,15394
X-5421,13324
X-5421,16278
X-5421,6145
X-5421,1513
X-5421,13736
X-5421,16374
X-5421,7903
X-5421,15186
X-5421,8223
X-5421,14523
X-5421,15369
X-5421,9639
X-5421,3245
X-5421,12621
X-5421,3502
X-5421,8236
X-5421,10617
X-5421,16426
X-5421,11633
X-5421,7670
X-5421,12706
X-5421,4967
X-5421,8238
X-5421,9703
X-5421,3217
X-5421,9666
X-5421,9700
X-5421,9671
X-5421,4390
X-5421,3195
X-5421,809
X-5421,10219
X-5421,4803
X-5421,9561
X-5421,4067
X-5421,5080
X-5421,13584
X-5421,967
X-5421,11669
X-5421,853
X-5421,16564
X-5421,12294
X-5421,7497
X-5421,7856
X-5421,10771
X-5421,5110
X-5421,5516
X-5421,10376
X-5421,12615
X-5438,16086
X-5438,16086
X-5438,13661
X-5438,12526
X-5438,8233
X-5438,10350
X-5438,9492
X-5438,2280
X-5438,1233
X-5438,5219
X-5438,15960
X-5438,7273
X-5438,1568
X-5438,11662
X-5438,15667
X-5438,4804
X-5438,8555
X-5438,6308
X-5438,12804
X-5438,9337
X-5438,15810
X-5438,11921
X-5438,16327
X-5438,15292
X-5438,12544
X-5438,13168
X-5438,12518
X-5438,14355
X-5438,8938
X-5438,10967
X-5438,16068
X-5438,1935
X-5438,864
X-5438,1338
X-5438,15042
X-5438,6335
X-5438,7163
X-5438,12914
X-5438,4076
X-5438,1049
X-5438,2203
X-5438,12193
X-5438,703
X-5438,7666
X-5438,7118
X-5438,5387
X-5438,14800
X-5438,15229
X-5438,1021
X-5438,2582
X-5438,15378
X-5438,3308
X-5438,11191
X-5438,16452
X-5438,848
X-5438,15080
X-5438,14298
X-5438,12933
X-5438,9273
X-5438,12704
X-5438,13973
X-5438,11026
X-5438,11087
X-5438,10210
X-5438,4688
X-5438,6556
X-5438,15272
X-5438,1405
X-5438,16993
X-5438,7959
X-5438,13356
X-5438,13026
X-5438,15276
X-5438,11464
X-5438,6448
X-5438,12008
X-5438,9165
X-5438,150
X-5438,15853
X-5438,15737
X-5438,1675
X-5438,2420
X-5438,4887
X-5438,16798
X-5438,9676
X-5438,449
X-5438,16170
X-5438,15792
X-5438,15816
X-5438,16445
X-5438,12277
X-5438,16441
X-5438,16081
X-5438,5806
X-5438,4740
X-5438,13948
X-5438,1232
X-5438,8501
X-5438,6256
X-5438,4700
X-5438,2414
X-5438,13887
X-5438,8106
X-5438,8250
X-5438,3820
X-5438,14488
X-5438,10665
X-5438,10779
X-5438,9093
X-5438,12126
X-5438,12652
X-5438,16166
X-5438,15793
X-5438,625
X-5438,723
X-5438,8232
X-5438,16586
X-5438,12375
X-5438,16177
X-5438,16199
X-5438,15967
X-5438,14758
X-5438,8229
X-5438,15123
X-5438,13425
X-5438,14608
X-5438,12445
X-5438,2010
X-5438,14775
X-5438,16191
X-5438,8230
X-5438,14718
X-5438,5539
X-5438,9200
X-5438,5673
X-5438,17148
X-5438,9981
X-5438,14136
X-5438,10289
X-5438,2391
X-5438,15850
X-5438,8234
X-5438,6423
X-5438,16860
X-5438,3186
X-5438,13227
X-5438,15394
X-5438,13324
X-5438,16278
X-5438,6145
X-5438,1513
X-5438,13736
X-5438,16374
X-5438,7903
X-5438,15186
X-5438,8223
X-5438,14523
X-5438,15369
X-5438,8499
X-5438,9639
X-5438,3245
X-5438,16413
X-5438,12621
X-5438,3502
X-5438,8236
X-5438,10617
X-5438,16426
X-5438,11633
X-5438,7670
X-5438,12706
X-5438,4967
X-5438,8238
X-5438,9703
X-5438,3217
X-5438,9666
X-5438,9700
X-5438,9671
X-5438,4390
X-5438,15859
X-5438,16434
X-5438,3195
X-5438,10219
X-5438,11521
X-5438,4803
X-5438,6060
X-5438,9561
X-5438,4067
X-5438,15228
X-5438,473
X-5438,967
X-5438,11669
X-5438,853
X-5438,16564
X-5438,12294
X-5438,12654
X-5438,7497
X-5438,7856
X-5438,10771
X-5438,16141
X-5438,5110
X-5438,10376
X-5438,12615
X-5441,16086
X-5441,16086
X-5441,13661
X-5441,2225
X-5441,12526
X-5441,8233
X-5441,10350
X-5441,12945
X-5441,2280
X-5441,1233
X-5441,5219
X-5441,15960
X-5441,7273
X-5441,11662
X-5441,4804
X-5441,2242
X-5441,6308
X-5441,9337
X-5441,15810
X-5441,2560
X-5441,11921
X-5441,16327
X-5441,15292
X-5441,12518
X-5441,14355
X-5441,8938
X-5441,10967
X-5441,16068
X-5441,1935
X-5441,864
X-5441,1338
X-5441,15042
X-5441,6335
X-5441,7163
X-5441,12914
X-5441,7666
X-5441,12164
X-5441,7118
X-5441,5387
X-5441,15229
X-5441,1021
X-5441,2582
X-5441,15378
X-5441,3308
X-5441,11191
X-5441,848
X-5441,1587
X-5441,15080
X-5441,8241
X-5441,12933
X-5441,11026
X-5441,7899
X-5441,7414
X-5441,10210
X-5441,4688
X-5441,15272
X-5441,12021
X-5441,16993
X-5441,6448
X-5441,5422
X-5441,12008
X-5441,9165
X-5441,150
X-5441,6928
X-5441,15853
X-5441,10478
X-5441,15737
X-5441,12633
X-5441,1675
X-5441,4887
X-5441,16708
X-5441,9676
X-5441,17092
X-5441,17103
X-5441,449
X-5441,16170
X-5441,15792
X-5441,15816
X-5441,12277
X-5441,4467
X-5441,16441
X-5441,6814
X-5441,5806
X-5441,13948
X-5441,1232
X-5441,6256
X-5441,4700
X-5441,2414
X-5441,4805
X-5441,8106
X-5441,8250
X-5441,12865
X-5441,14488
X-5441,10665
X-5441,10779
X-5441,9093
X-5441,5383
X-5441,12126
X-5441,12652
X-5441,5493
X-5441,16166
X-5441,15793
X-5441,625
X-5441,723
X-5441,8232
X-5441,16586
X-5441,13574
X-5441,12375
X-5441,16177
X-5441,16199
X-5441,15967
X-5441,14758
X-5441,8229
X-5441,15123
X-5441,13425
X-5441,14608
X-5441,12445
X-5441,2010
X-5441,14775
X-5441,16191
X-5441,8230
X-5441,3341
X-5441,14718
X-5441,5539
X-5441,9200
X-5441,5673
X-5441,17148
X-5441,9981
X-5441,14136
X-5441,7725
X-5441,10289
X-5441,2391
X-5441,15850
X-5441,8234
X-5441,6423
X-5441,16860
X-5441,3186
X-5441,13227
X-5441,15394
X-5441,13324
X-5441,16278
X-5441,6145
X-5441,1513
X-5441,13736
X-5441,16374
X-5441,7903
X-5441,15186
X-5441,8223
X-5441,14523
X-5441,15369
X-5441,8499
X-5441,9639
X-5441,3245
X-5441,12621
X-5441,3502
X-5441,8236
X-5441,10617
X-5441,16426
X-5441,11633
X-5441,7670
X-5441,12706
X-5441,4967
X-5441,8238
X-5441,9703
X-5441,3217
X-5441,9666
